0,1,2,3,4
NCT02330367,Inclusion,ecog (eastern cooperative oncology group) performance status of 0 to 1,ecog ( eastern cooperative oncology group ) <VL Label=performance status Source=UMLS>performance status</VL> <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>1</VML> ,"[['performance status', '>=', '0', ''], ['performance status', '<=', '1', '']]"
NCT02330367,Inclusion,life expectancy of at least 3 months,<VL Label=life expectancy Source=ngram>life expectancy</VL> of <VML Logic=greater_equal Unit=months>3</VML>,"[['life expectancy', '>=', '3', 'months']]"
NCT02330367,Inclusion,adequate function of blood coagulation (inr<=1.5),adequate function of blood <VL Label=coagulation process Source=UMLS>coagulation</VL> ( <VML Logic=lower_equal Unit=inr>1.5</VML> ) ,"[['coagulation process', '<=', '1.5', 'inr']]"
NCT02330367,Inclusion,"patients of either gender, aged from 18 years older to 75","patients of either gender, <VL Label=Age Source=DK>aged</VL> from <VML Logic=equal Unit=years>18</VML> older to <VML Logic=equal Unit=>75</VML> ","[['Age', '=', 18.0, 'years'], ['Age', '=', 75.0, 'years']]"
NCT02330367,Inclusion,ecog (eastern cooperative oncology group) performance status of 0 to 1 and no,ecog ( eastern cooperative oncology group ) <VL Label=performance status Source=UMLS>performance status</VL> <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>1</VML> and no,"[['performance status', '>=', '0', ''], ['performance status', '<=', '1', '']]"
NCT02330367,Inclusion,deterioration in 2 weeks,<VL Label=deterioration Source=ngram>deterioration</VL> <VML Logic=lower_equal Unit=weeks>2</VML>,"[['deterioration', '<=', '2', 'weeks']]"
NCT02330367,Inclusion,life expectancy of more than 12 weeks,<VL Label=life expectancy Source=ngram>life expectancy</VL> of <VML Logic=greater Unit=weeks>12</VML>,"[['life expectancy', '>', '12', 'weeks']]"
NCT02330367,Exclusion,bun or cr > 1.5 × upper limits of normal,<VL Label=bun or cr Source=ngram>bun or cr</VL> <VML Logic=greater Unit=× upper limits of normal>1.5</VML>,"[['bun or cr', '>', '1.5', '× upper limits of normal']]"
NCT02330367,Exclusion,"alt or ast > 2.5 × upper limits of normal, total bilirubin> 1.5 × upper limits of","alt or <VL Label=AST Source=DK>ast</VL> <VML Logic=greater Unit=× upper limits of normal>2.5</VML>, <VL Label=total bilirubin level Source=UMLS>total bilirubin</VL> <VML Logic=greater Unit=>1.5</VML> × upper limits of","[['AST', '>', 2.5, '× upper limits of normal'], ['total bilirubin level', '>', '1.5', '']]"
NCT02330367,Exclusion,fever (temperature>38℃ or any uncontrolled active infections,fever ( <VL Label=Temperature Source=DK>temperature</VL> <VML Logic=greater Unit=>38</VML> ℃ or any uncontrolled active infections,"[['Temperature', '>', 38.0, 'degrees']]"
NCT02330367,Exclusion,patients received high-dose glucocorticoid or any other immunosuppression within 1,<VL Label=patients received high-dose glucocorticoid or any other immunosuppression Source=ngram>patients received high-dose glucocorticoid or any other immunosuppression</VL> <VML Logic=lower Unit=>1</VML> ,"[['patients received high-dose glucocorticoid or any other immunosuppression', '<', '1', '']]"
NCT02330367,Exclusion,"patients with organic heart disease, cardiac insufficiency, >2 degree heart block,","<VL Label=patients with organic heart disease Source=ngram>patients with organic heart disease</VL>, cardiac insufficiency, <VML Logic=greater Unit=degree>2</VML> heart block,","[['patients with organic heart disease', '>', '2', 'degree']]"
NCT02330367,Exclusion,as: 12 lead electrocardiogram qt interval correlated to bazetts (qtcb)>450ms (male) or,as: <VML Logic=equal Unit=>12</VML> lead electrocardiogram <VL Label=qt interval Source=UMLS>qt interval</VL> correlated to bazetts ( qtcb ) <VML Logic=greater Unit=>450</VML> ms ( male ) or,"[['qt interval', '=', '12', ''], ['qt interval', '>', '450', '']]"
NCT02330367,Exclusion,">470ms (female), pr>240ms, qrs>110ms)"," <VML Logic=greater Unit=>470</VML> ms ( female ) , <VL Label=PR Source=DK>pr</VL> <VML Logic=greater Unit=>240</VML> ms, <VL Label=QRS Source=DK>qrs</VL> <VML Logic=greater Unit=>110</VML> ms ) ","[['PR', '>', 470.0, ''], ['PR', '>', 240.0, ''], ['QRS', '>', 110.0, '']]"
NCT02330367,Exclusion,past history of major surgery in 14 days prior to enrollment,past history of major <VL Label=Surgery Source=DK>surgery</VL> <VML Logic=lower_equal Unit=days>14</VML> prior to enrollment,"[['Surgery', '<=', 14.0, 'days']]"
NCT02330367,Exclusion,fever (temperature>38℃ or any uncontrolled active infections,fever ( <VL Label=Temperature Source=DK>temperature</VL> <VML Logic=greater Unit=>38</VML> ℃ or any uncontrolled active infections,"[['Temperature', '>', 38.0, 'degrees']]"
NCT02330367,Exclusion,patients received high-dose glucocorticoid or any other immunosuppression within 1,<VL Label=patients received high-dose glucocorticoid or any other immunosuppression Source=ngram>patients received high-dose glucocorticoid or any other immunosuppression</VL> <VML Logic=lower Unit=>1</VML> ,"[['patients received high-dose glucocorticoid or any other immunosuppression', '<', '1', '']]"
NCT02330367,Exclusion,"block, >2 degree heart block, pr interval >250ms, experienced myocardial infarction in","block, <VML Logic=greater Unit=degree>2</VML> heart block, <VL Label=pr interval feature Source=UMLS>pr interval</VL> <VML Logic=greater Unit=>250</VML> ms, experienced <VL Label=Myocardial infarction Source=DK>myocardial infarction</VL> in","[['pr interval feature', '>', '2', 'degree'], ['pr interval feature', '>', '250', '']]"
NCT02330367,Exclusion,"hypokalemia, congenital long qt, long qt family history or sudden death under 40 years","hypokalemia, congenital long qt, <VL Label=long qt family history or sudden death Source=ngram>long qt family history or sudden death</VL> <VML Logic=lower Unit=years>40</VML>","[['long qt family history or sudden death', '<', '40', 'years']]"
NCT02330367,Exclusion,old in first degree relatives (12 lead electrocardiogram qt interval correlated to,<VL Label=Age Source=DK>old</VL> in first degree relatives ( <VML Logic=equal Unit=>12</VML> lead electrocardiogram <VL Label=qt interval Source=UMLS>qt interval</VL> correlated to,"[['Age', '=', 12.0, 'years']]"
NCT02330367,Exclusion,bazetts (qtcb) > 450ms,<VL Label=bazetts Source=ngram>bazetts</VL> ( qtcb )  <VML Logic=greater Unit=>450</VML> ms,"[['bazetts', '>', '450', '']]"
NCT02330367,Exclusion,removed basal-cell carcinoma and carcinoma in situ) within 5 years,<VL Label=removed basal-cell carcinoma and carcinoma in situ Source=ngram>removed basal-cell carcinoma and carcinoma in situ</VL> ) <VML Logic=lower Unit=years>5</VML>,"[['removed basal-cell carcinoma and carcinoma in sit', '<', '5', 'years']]"
NCT02330367,Exclusion,radiography in 4 weeks and no long-term use of corticosteroid,<VL Label=radiography Source=ngram>radiography</VL> <VML Logic=lower_equal Unit=weeks>4</VML> and no long-term use of corticosteroid,"[['radiography', '<=', '4', 'weeks']]"
NCT02330367,Exclusion,"<=2, maximum diameter of focus <10mm)"," <VML Logic=lower_equal Unit=>2</VML> , <VL Label=lower_equal diameter of focus Source=ngram>lower_equal diameter of focus</VL> <VML Logic=lower Unit=mm>10</VML> ) ","[['lower_equal diameter of focus', '<=', '2', ''], ['lower_equal diameter of focus', '<', '10', 'mm']]"
NCT02330367,Exclusion,radiation field covered more than 30% bone marrow within 4 weeks of enrollment,<VL Label=radiation field covered Source=ngram>radiation field covered</VL> <VML Logic=greater Unit=%>30</VML> bone marrow <VML Logic=lower Unit=weeks>4</VML> of enrollment,"[['radiation field covered', '>', '30', '%'], ['radiation field covered', '<', '4', 'weeks']]"
NCT02330367,Exclusion,lab test of 1ml plasma prove treatment of azd9291,<VL Label=lab test Source=ngram>lab test</VL> of <VML Logic=equal Unit=ml>1</VML> plasma prove treatment of azd9291,"[['lab test', '=', '1', 'ml']]"
NCT02330367,Exclusion,past history of major surgery in 14 days prior to enrollment,past history of major <VL Label=Surgery Source=DK>surgery</VL> <VML Logic=lower_equal Unit=days>14</VML> prior to enrollment,"[['Surgery', '<=', 14.0, 'days']]"
NCT02332512,Inclusion,subjects >/= 18 years and </=70 years of age at the time of informed consent,subjects <VML Logic=greater_equal Unit=years>18</VML> and <VML Logic=lower_equal Unit=years>70</VML> of <VL Label=Age Source=DK>age</VL> at the time of informed consent,"[['Age', '>=', 18.0, 'years'], ['Age', '<=', 70.0, 'years']]"
NCT02332512,Inclusion,at least one measurable lesion according to recist 1.1,greater_equal one measurable <VL Label=Lesion Source=DK>lesion</VL> according to recist <VML Logic=equal Unit=>1.1</VML> ,"[['Lesion', '=', 1.1, 'um']]"
NCT02332512,Inclusion,eastern cooperative oncology group (ecog) performance status 0-1,eastern cooperative oncology group ( ecog ) <VL Label=performance status Source=UMLS>performance status</VL> <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>1</VML> ,"[['performance status', '>=', '0', ''], ['performance status', '<=', '1', '']]"
NCT02332512,Inclusion,tests conducted within 1 week before randomization,<VL Label=tests conducted Source=ngram>tests conducted</VL> <VML Logic=lower Unit=week>1</VML> before randomization,"[['tests conducted', '<', '1', 'week']]"
NCT02332512,Inclusion,hb >= 90g/l,<VL Label=hb Source=ngram>hb</VL> <VML Logic=greater_equal Unit=g/l>90</VML>,"[['hb', '>=', '90', 'g/l']]"
NCT02332512,Inclusion,anc>=1.5×10e+9/l,<VL Label=ANC Source=DK>anc</VL> <VML Logic=greater_equal Unit=>1.5</VML> ×<VML Logic=equal Unit=>10</VML> e+9/l,"[['ANC', '>=', 1.5, ''], ['ANC', '=', 10.0, '']]"
NCT02332512,Inclusion,alt and ast < 2.5×uln,alt and <VL Label=AST Source=DK>ast</VL> <VML Logic=lower Unit=>2.5</VML> ×uln,"[['AST', '<', 2.5, 'u/l']]"
NCT02332512,Inclusion,tbil <=1.25×uln,<VL Label=tbil Source=ngram>tbil</VL> <VML Logic=lower_equal Unit=>1.25</VML> ×uln,"[['tbil', '<=', '1.25', '']]"
NCT02332512,Inclusion,cr <=1.25×uln;cl>45 ml/min,<VL Label=cr Source=ngram>cr</VL> <VML Logic=lower_equal Unit=>1.25</VML> ×uln;cl <VML Logic=greater Unit=ml/min>45</VML>,"[['cr', '<=', '1.25', ''], ['cr', '>', '45', 'ml/min']]"
NCT02332512,Exclusion,"uncontrolled arrhythmias (including qt interval male >= 450 ms, female>= 470 ms).severe","uncontrolled arrhythmias ( including <VL Label=qt interval Source=UMLS>qt interval</VL> male <VML Logic=greater_equal Unit=>450</VML> ms, female <VML Logic=greater_equal Unit=>470</VML> ms ) .severe","[['qt interval', '>=', '450', ''], ['qt interval', '>=', '470', '']]"
NCT02332512,Exclusion,pressure >/= 140 mm hg and/or diastolic pressure >/= 90 mm hg) and grade iii-iv,<VL Label=pressure Source=UMLS>pressure</VL> <VML Logic=greater_equal Unit=mm hg>140</VML> and / or <VL Label=diastolic blood pressure Source=UMLS>diastolic pressure</VL> <VML Logic=greater_equal Unit=mm hg>90</VML> ) and grade iii-iv,"[['pressure', '>=', '140', 'mm hg'], ['diastolic blood pressure', '>=', '90', 'mm hg']]"
NCT02332512,Exclusion,"cardiac insufficiency, according to nyha criteria or echocardiography check: lvef<50%","cardiac insufficiency, according to nyha criteria or echocardiography check: <VL Label=LVEF Source=DK>lvef</VL> <VML Logic=lower Unit=%>50</VML>","[['LVEF', '<', 50.0, '%']]"
NCT02332512,Exclusion,ctcae 2 pneumorrhagia or >/= ctcae 3 hemorrhage in other organs within 4 weeks,<VL Label=ctcae Source=ngram>ctcae</VL> <VML Logic=equal Unit=>2</VML> pneumorrhagia or greater_equal ctcae <VML Logic=equal Unit=>3</VML> hemorrhage in other organs <VML Logic=lower Unit=weeks>4</VML>,"[['ctcae', '=', '2', ''], ['ctcae', '=', '3', ''], ['ctcae', '<', '4', 'weeks']]"
NCT02332512,Exclusion,arterial thrombus or phlebothrombosis within 12 months and taking anticoagulant,<VL Label=arterial thrombus or phlebothrombosis Source=ngram>arterial thrombus or phlebothrombosis</VL> <VML Logic=lower Unit=months>12</VML> and taking anticoagulant,"[['arterial thrombus or phlebothrombosis', '<', '12', 'months']]"
NCT02332512,Exclusion,previous treatment with an trial agent within 4 weeks,<VL Label=previous treatment with an trial agent Source=ngram>previous treatment with an trial agent</VL> <VML Logic=lower Unit=weeks>4</VML>,"[['previous treatment with an trial agent', '<', '4', 'weeks']]"
NCT02332512,Exclusion,proteinuria >= (++) or 24 hours total urine protein > 1.0 g,proteinuria greater_equal  ( greater_equalgreater_equal ) or <VML Logic=equal Unit=hours>24</VML> total urine <VL Label=Protein Source=DK>protein</VL> <VML Logic=greater Unit=g>1.0</VML>,"[['Protein', '>', 1.0, 'g']]"
NCT02347839,Inclusion,activating mutation in exon 19 or 21,<VL Label=activating mutation in exon Source=ngram>activating mutation in exon</VL> <VML Logic=equal Unit=>19</VML> or <VML Logic=equal Unit=>21</VML> ,"[['activating mutation in exon', '=', '19', ''], ['activating mutation in exon', '=', '21', '']]"
NCT02347839,Inclusion,aged 18-75 years,<VL Label=Age Source=DK>aged</VL> <VML Logic=greater_equal Unit=years>18</VML> - <VML Logic=lower_equal Unit=years>75</VML>,"[['Age', '>=', 18.0, 'years'], ['Age', '<=', 75.0, 'years']]"
NCT02347839,Inclusion,eastern cooperative oncology group (ecog) performance status of 0-1,eastern cooperative oncology group ( ecog ) <VL Label=performance status Source=UMLS>performance status</VL> of <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>1</VML> ,"[['performance status', '>=', '0', ''], ['performance status', '<=', '1', '']]"
NCT02347839,Inclusion,had a life expectancy of 12 weeks or more,had a <VL Label=life expectancy Source=ngram>life expectancy</VL> of <VML Logic=greater_equal Unit=weeks>12</VML>,"[['life expectancy', '>=', '12', 'weeks']]"
NCT02347839,Exclusion,had a history another malignancy in the last 5 years with the exception of cured basal,had a <VL Label=history another malignancy Source=ngram>history another malignancy</VL> <VML Logic=lower_equal Unit=last years>5</VML> with the exception of cured basal,"[['history another malignancy', '<=', '5', 'last years']]"
NCT02352948,Inclusion,aged at least 18 years,<VL Label=Age Source=DK>aged</VL> <VML Logic=greater_equal Unit=years>18</VML>,"[['Age', '>=', 18.0, 'years']]"
NCT02352948,Inclusion,world health organization (who) performance status of 0 or 1,world health organization ( who ) <VL Label=performance status Source=UMLS>performance status</VL> of <VML Logic=equal Unit=>0</VML> or <VML Logic=equal Unit=>1</VML> ,"[['performance status', '=', '0', ''], ['performance status', '=', '1', '']]"
NCT02352948,Inclusion,estimated life expectancy more than 12 weeks,<VL Label=estimated life expectancy Source=ngram>estimated life expectancy</VL> <VML Logic=greater Unit=weeks>12</VML>,"[['estimated life expectancy', '>', '12', 'weeks']]"
NCT02352948,Exclusion,active or prior documented autoimmune disease within the past 2 years,<VL Label=active or prior documented autoimmune disease Source=ngram>active or prior documented autoimmune disease</VL> <VML Logic=lower Unit=past years>2</VML>,"[['active or prior documented autoimmune disease', '<', '2', 'past years']]"
NCT02352948,Exclusion,any prior grade >=3 immune-related adverse event (irae) while receiving any previous,any <VL Label=prior grade Source=ngram>prior grade</VL> <VML Logic=greater_equal Unit=>3</VML> immune-related adverse event ( irae ) while receiving any previous,"[['prior grade', '>=', '3', '']]"
NCT02353741,Inclusion,ecog performance status<=2；,<VL Label=ECOG Source=DK>ecog performance status</VL> <VML Logic=lower_equal Unit=>2</VML> ；,"[['ECOG', '<=', 2.0, '']]"
NCT02353741,Inclusion,estimated survival time more than 3 months,<VL Label=estimated survival time Source=ngram>estimated survival time</VL> <VML Logic=greater Unit=months>3</VML>,"[['estimated survival time', '>', '3', 'months']]"
NCT02353741,Inclusion,age older than 18 years and under 75 years,<VL Label=Age Source=DK>age</VL> <VML Logic=greater Unit=years>18</VML> and <VML Logic=lower Unit=years>75</VML>,"[['Age', '>', 18.0, 'years'], ['Age', '<', 75.0, 'years']]"
